Brand,Out Date,Operating System,Weight,Series,Smartphone,Operating interface,RAM Capacity,CPU speed,CPU generation,Screen Size,Number of cores,Screen Resolution,pixels,FPS,Screen Type,Water resistance,Colors,GPU,Front camera,Camera,Fingerprint reader,WiFi,Min price,Max price,NFC,Bluetooth,Battery capacity,Page number
Samsung,2020.0,Android,190.0,Galaxy S20,1,מסך מגע,8.0,7230.0,4.0,6.5,8.0,2592000.0,407.0,,Super AMOLED,1,,Micro SD/T-Flash,32.0,32.0,1,1,1380.0,1800.0,1.0,5.0,4500.0,ret_5.0
Xiaomi,,Android,194.0,,1,מסך מגע,2.0,,4.0,6.53,8.0,1152000.0,269.0,,IPS LCD,0,,microSDXC,5.0,13.0,1,1,496.0,499.0,0.0,5.0,5000.0,ret_5.0
OPPO,,Android,189.0,,1,מסך מגע,6.0,,4.0,,8.0,,269.0,90.0,IPS LCD,0,,microSDXC,8.0,15.0,1,1,947.0,999.0,0.0,5.0,5000.0,ret_5.0
Samsung,2020.0,Android,190.0,Galaxy S20,1,מסך מגע,6.0,7060.0,4.0,6.5,8.0,2592000.0,407.0,120.0,Super AMOLED,1,,microSDXC,32.0,32.0,1,1,1420.0,1877.0,1.0,5.0,4500.0,ret_5.0
OnePlus,,Android,187.0,,1,מסך מגע,4.0,,4.0,,,,269.0,,IPS LCD,0,,microSDXC,8.0,,1,1,597.0,699.0,0.0,,5000.0,ret_5.0
Samsung,2020.0,Android,183.0,Galaxy Z Flip,1,מסך מגע,8.0,7140.0,4.0,6.7,8.0,2846880.0,425.0,,Foldable Dynamic AMOLED,0,,,10.0,24.0,1,1,2390.0,2390.0,1.0,5.0,3300.0,ret_5.0
Xiaomi,2021.0,Android,193.0,Redmi Note 10 Pro,1,מסך מגע,6.0,4100.0,4.0,6.67,8.0,2592000.0,395.0,120.0,AMOLED,1,,microSDXC,16.0,123.0,1,1,930.0,1039.0,1.0,5.1,5020.0,ret_5.0
Nokia,2019.0,,73.0,,0,מקשי ספרות,,,,1.77,,19200.0,113.0,,TFT,0,,,0.0,,0,0,94.0,175.0,0.0,0.0,800.0,ret_6.0
Xiaomi,2018.0,Android,180.0,,1,מסך מגע,4.0,,4.0,,,2332800.0,403.0,,,0,,,13.0,18.0,1,1,490.0,2590.0,0.0,4.2,4000.0,ret_6.0
Samsung,2018.0,Android,189.0,Galaxy S9 Plus,1,מסך מגע,6.0,4500.0,4.0,6.2,8.0,4262400.0,529.0,,Super AMOLED,1,,Micro SD/T-Flash,8.0,24.0,1,1,1277.0,2999.0,1.0,5.0,3500.0,ret_6.0
Samsung,2021.0,Android,271.0,,1,מסך מגע,12.0,7060.0,4.0,7.6,8.0,3903744.0,374.0,120.0,Foldable Dynamic AMOLED 2X,1,,,16.0,36.0,1,1,3999.0,6649.0,1.0,5.2,4400.0,ret_6.0
Xiaomi,2020.0,Android,218.0,Mi 10T Pro,1,מסך מגע,8.0,7060.0,5.0,6.67,8.0,2592000.0,395.0,,IPS,0,,,20.0,126.0,1,1,970.0,970.0,1.0,5.1,5000.0,ret_6.0
Xiaomi,2021.0,Android,190.0,Redmi Note 10,1,מסך מגע,6.0,4200.0,4.0,6.5,8.0,2592000.0,405.0,90.0,IPS LCD,0,,microSDXC,8.0,52.0,1,1,935.0,1059.0,1.0,5.1,5000.0,ret_6.0
Xiaomi,,Android,202.0,,1,מסך מגע,8.0,,4.0,6.67,,2592000.0,395.0,120.0,Super AMOLED,1,,microSDXC,16.0,,1,1,1090.0,1299.0,1.0,5.1,5000.0,ret_6.0
OnePlus,2018.0,Android,185.0,6T,1,מסך מגע,6.0,4500.0,4.0,6.4,8.0,2527200.0,402.0,,AMOLED,0,שחור,,16.0,36.0,1,1,1340.0,2750.0,1.0,5.0,3700.0,ret_6.0
Nokia,2019.0,,73.0,,0,מקשי ספרות,,,,1.77,,19200.0,113.0,,TFT,0,,,0.0,,0,0,94.0,175.0,0.0,0.0,800.0,ret_6.0
Samsung,2020.0,Android,190.0,Galaxy S20,1,מסך מגע,8.0,7230.0,4.0,6.5,8.0,2592000.0,407.0,,,1,,Micro SD/T-Flash,32.0,32.0,1,1,1576.0,1576.0,1.0,5.0,4500.0,ret_6.0
Xiaomi,2021.0,Android,179.0,,1,מסך מגע,8.0,,4.0,,,2592000.0,,120.0,AMOLED,0,,,32.0,,1,1,2990.0,2990.0,1.0,5.2,4500.0,ret_6.0
Nokia,2020.0,Android,180.0,,1,מסך מגע,4.0,3600.0,4.0,6.39,8.0,1123200.0,269.0,,IPS LCD,0,,microSDXC,8.0,20.0,1,1,549.0,698.0,1.0,4.2,4000.0,ret_6.0
Google,2021.0,Android,,,1,מסך מגע,8.0,,4.0,6.4,,2592000.0,411.0,90.0,AMOLED,1,שחור,,8.0,,1,1,1713.0,3250.0,1.0,5.2,,ret_6.0
Realme,2020.0,Android,195.0,7,1,מסך מגע,8.0,4400.0,5.0,6.5,8.0,2592000.0,405.0,120.0,"IPS, IPS LCD",0,,Micro SD/T-Flash,16.0,60.0,1,1,988.0,988.0,1.0,5.1,5000.0,ret_6.0
Slider,,,,,0,מקשי ספרות,,,,2.4,,76800.0,,,TFT,0,,,,2.0,0,0,341.0,349.0,0.0,1.0,1000.0,ret_6.0
Xiaomi,2021.0,Android,204.0,,1,מסך מגע,8.0,,5.0,6.67,,2592000.0,395.0,120.0,AMOLED,1,,,16.0,121.0,1,1,1690.0,1690.0,1.0,5.2,5000.0,ret_6.0
Nokia,2021.0,Android,197.0,,1,מסך מגע,4.0,4100.0,4.0,6.52,8.0,1152000.0,269.0,,IPS LCD,0,,microSDXC,8.0,57.0,1,1,699.0,790.0,1.0,5.0,5050.0,ret_6.0
Apple,,iOS,172.0,,1,מסך מגע,4.0,,4.0,6.1,,2962440.0,460.0,,,1,,,12.0,24.0,0,1,4190.0,5183.0,1.0,,,ret_6.0
OPPO,,Android,191.0,,1,מסך מגע,8.0,,4.0,6.59,8.0,,401.0,90.0,IPS LCD,0,,microSDXC,16.0,,1,1,1199.0,1199.0,0.0,5.0,5000.0,ret_6.0
Nokia,2020.0,Android,181.0,,1,מסך מגע,4.0,3800.0,4.0,6.39,8.0,1123200.0,269.0,,IPS LCD,0,,microSDXC,16.0,57.0,1,1,799.0,799.0,1.0,4.2,4000.0,ret_6.0
Samsung,2018.0,Android,189.0,Galaxy S9 Plus,1,מסך מגע,6.0,4500.0,4.0,6.2,8.0,4262400.0,529.0,,Super AMOLED,1,,Micro SD/T-Flash,8.0,24.0,1,1,1277.0,2999.0,1.0,5.0,3500.0,ret_6.0
Realme,,Android,190.0,,1,מסך מגע,6.0,,4.0,6.6,8.0,,400.0,90.0,IPS LCD,0,,microSDXC,16.0,,1,1,725.0,899.0,0.0,5.0,5000.0,ret_6.0
Xiaomi,2020.0,Android,218.0,Mi 10T Pro,1,מסך מגע,8.0,7060.0,5.0,6.67,8.0,2592000.0,395.0,,IPS,0,,,20.0,126.0,1,1,970.0,970.0,1.0,5.1,5000.0,ret_6.0
Nokia,2015.0,,91.8,230,0,מקשי ספרות,,,,2.8,,76800.0,143.0,,TFT,0,,microSDHC,2.0,2.0,0,0,99.0,488.0,0.0,3.0,1200.0,ret_6.0
Samsung,2019.0,Android,165.0,Galaxy A30,1,מסך מגע,4.0,3400.0,4.0,6.4,8.0,2527200.0,403.0,,Super AMOLED,0,,Micro SD/T-Flash,16.0,21.0,1,1,649.0,699.0,0.0,5.0,4000.0,ret_6.0
Samsung,2021.0,Android,169.0,Galaxy S21,1,מסך מגע,8.0,7900.0,5.0,6.2,8.0,2592000.0,421.0,120.0,Dynamic AMOLED 2X,1,,,10.0,88.0,1,1,2017.0,2899.0,1.0,5.0,4000.0,ret_6.0
Nokia,2020.0,,90.1,,0,מקשי ספרות,,,4.0,2.4,,76800.0,167.0,,TFT,0,,microSDHC,0.0,0.3,0,0,299.0,299.0,0.0,5.0,1150.0,ret_6.0
Xiaomi,2021.0,Android,159.0,Mi 11 Lite,1,מסך מגע,8.0,6500.0,4.0,6.55,8.0,2592000.0,402.0,90.0,AMOLED,1,,microSDXC,20.0,77.0,1,1,1305.0,1484.0,1.0,5.2,4250.0,ret_6.0
Apple,2021.0,iOS,141.0,iPhone 13,1,מסך מגע,4.0,,5.0,5.4,6.0,2527200.0,476.0,,Super Retina,1,,,12.0,24.0,0,1,3290.0,4179.0,1.0,5.0,,ret_6.0
EasyPhone,,,,,0,מקשי ספרות,,,,,,,,,,0,,,,,0,0,295.0,299.0,0.0,,,ret_6.0
Nokia,2021.0,Android,197.0,,1,מסך מגע,4.0,4100.0,4.0,6.52,8.0,1152000.0,269.0,,IPS LCD,0,,microSDXC,8.0,57.0,1,1,699.0,790.0,1.0,5.0,5050.0,ret_6.0
Xiaomi,2021.0,Android,204.0,,1,מסך מגע,8.0,,5.0,6.67,,2592000.0,395.0,120.0,AMOLED,1,,,16.0,121.0,1,1,1690.0,1690.0,1.0,5.2,5000.0,ret_6.0
Realme,2021.0,Android,185.0,,1,מסך מגע,6.0,4200.0,5.0,6.5,8.0,2592000.0,405.0,90.0,IPS LCD,0,,microSDXC,16.0,52.0,1,1,888.0,888.0,1.0,5.1,5000.0,ret_6.0
Apple,2020.0,iOS,164.0,iPhone 12,1,מסך מגע,4.0,4900.0,5.0,6.1,6.0,2962440.0,460.0,,,1,,,12.0,24.0,0,1,2280.0,3649.0,1.0,5.0,2815.0,ret_6.0
Xiaomi,2021.0,Android,196.0,,1,מסך מגע,6.0,4400.0,5.0,6.6,,2592000.0,399.0,90.0,IPS LCD,1,כחול,microSDXC,16.0,,1,1,959.0,999.0,1.0,5.1,5000.0,ret_6.0
Samsung,2019.0,Android,175.0,Galaxy S10,1,מסך מגע,8.0,6900.0,4.0,6.4,8.0,4377600.0,526.0,,Dynamic AMOLED,1,,Micro SD/T-Flash,18.0,40.0,1,1,1130.0,1659.0,1.0,5.0,4100.0,ret_6.0
Realme,2021.0,Android,185.0,,1,מסך מגע,6.0,4200.0,5.0,6.5,8.0,2592000.0,405.0,90.0,IPS LCD,0,,microSDXC,16.0,52.0,1,1,888.0,888.0,1.0,5.1,5000.0,ret_6.0
Xiaomi,2021.0,Android,159.0,Mi 11 Lite,1,מסך מגע,8.0,6500.0,4.0,6.55,8.0,2592000.0,402.0,90.0,AMOLED,1,,microSDXC,20.0,77.0,1,1,1218.0,1455.0,1.0,5.2,4250.0,ret_6.0
Apple,2020.0,iOS,148.0,iPhone SE 2020,1,מסך מגע,3.0,4450.0,4.0,4.7,6.0,1000500.0,326.0,,Retina IPS,1,,,7.0,12.0,1,1,1690.0,1690.0,1.0,5.0,1821.0,ret_6.0
Slider,,,,,0,מקשי ספרות,,,,2.4,,76800.0,,,TFT,0,,,,2.0,0,0,341.0,349.0,0.0,1.0,1000.0,ret_6.0
Geemarc,,,,,0,מקשי ספרות,,,,2.4,,,,,TFT,0,שחור,,,,0,0,649.0,649.0,0.0,,,ret_6.0
Nokia,2020.0,Android,181.0,,1,מסך מגע,4.0,3800.0,4.0,6.39,8.0,1123200.0,269.0,,IPS LCD,0,,microSDXC,16.0,57.0,1,1,799.0,799.0,1.0,4.2,4000.0,ret_6.0
Apple,2020.0,iOS,164.0,iPhone 12,1,מסך מגע,4.0,4900.0,5.0,6.1,6.0,2962440.0,460.0,,,1,,,12.0,24.0,0,1,2280.0,3649.0,1.0,5.0,2815.0,ret_6.0
Apple,2016.0,iOS,138.0,iPhone 7,1,3D Touch,2.0,,4.0,4.7,4.0,1000500.0,326.0,,IPS,1,,,7.0,12.0,1,1,790.0,2500.0,1.0,4.2,,ret_6.0
Apple,2021.0,iOS,174.0,iPhone 13,1,מסך מגע,4.0,,5.0,6.1,6.0,2962440.0,460.0,,Super Retina,1,,,12.0,24.0,0,1,3690.0,5210.0,1.0,5.0,,ret_6.0
Samsung,2019.0,Android,165.0,Galaxy A30,1,מסך מגע,4.0,3400.0,4.0,6.4,8.0,2527200.0,403.0,,Super AMOLED,0,,Micro SD/T-Flash,16.0,21.0,1,1,649.0,699.0,0.0,5.0,4000.0,ret_6.0
Samsung,2019.0,Android,175.0,Galaxy S10,1,מסך מגע,8.0,6900.0,4.0,6.4,8.0,4377600.0,526.0,,Dynamic AMOLED,1,,Micro SD/T-Flash,18.0,40.0,1,1,1130.0,1659.0,1.0,5.0,4100.0,ret_6.0
Xiaomi,,Android,202.0,,1,מסך מגע,8.0,,4.0,6.67,,2592000.0,395.0,120.0,Super AMOLED,1,,microSDXC,16.0,,1,1,1090.0,1299.0,1.0,5.1,5000.0,ret_6.0
Xiaomi,2016.0,Android,131.5,Redmi,1,מסך מגע,2.0,1400.0,4.0,5.0,4.0,921600.0,294.0,,IPS,0,,Micro SD/T-Flash,5.0,13.0,0,1,499.0,499.0,0.0,4.1,3120.0,ret_6.0
Apple,,iOS,172.0,,1,מסך מגע,4.0,,4.0,6.1,,2962440.0,460.0,,,1,,,12.0,24.0,0,1,4190.0,5183.0,1.0,,,ret_6.0
Nokia,2018.0,Android,180.0,,1,מסך מגע,,2000.0,4.0,6.0,8.0,1036800.0,268.0,,IPS LCD,0,,microSDXC,8.0,18.0,1,1,590.0,590.0,1.0,4.1,3500.0,ret_6.0
Apple,2021.0,iOS,141.0,iPhone 13,1,מסך מגע,4.0,,5.0,5.4,6.0,2527200.0,476.0,,Super Retina,1,,,12.0,24.0,0,1,3290.0,4179.0,1.0,5.0,,ret_6.0
Apple,2020.0,iOS,148.0,iPhone SE 2020,1,מסך מגע,3.0,4450.0,4.0,4.7,6.0,1000500.0,326.0,,Retina IPS,1,,,7.0,12.0,1,1,1690.0,1690.0,1.0,5.0,1821.0,ret_6.0
Geemarc,,,,,0,מקשי ספרות,,,,2.4,,,,,TFT,0,שחור,,,,0,0,649.0,649.0,0.0,,,ret_6.0
Google,2020.0,Android,151.0,Pixel,1,מסך מגע,8.0,6400.0,5.0,6.0,8.0,2527200.0,432.0,90.0,OLED,1,,,8.0,28.0,1,1,2550.0,2550.0,1.0,5.0,4080.0,ret_6.0
Google,2021.0,Android,,,1,מסך מגע,8.0,,4.0,6.4,,2592000.0,411.0,90.0,AMOLED,1,שחור,,8.0,,1,1,1713.0,3250.0,1.0,5.2,,ret_6.0
Nokia,2018.0,,117.0,,0,מקשי ספרות,4.0,,4.0,2.4,,76800.0,167.0,,TFT,0,,microSDHC,0.0,2.0,0,1,378.0,449.0,0.0,4.1,1500.0,ret_6.0
Xiaomi,2020.0,Android,219.0,Poco F2 Pro,1,מסך מגע,6.0,7060.0,5.0,6.67,8.0,2592000.0,395.0,,Super AMOLED,0,,,20.0,84.0,1,1,1490.0,1859.0,1.0,5.1,4700.0,ret_6.0
EasyPhone,,,,,0,מקשי ספרות,,,,,,,,,,0,,,,,0,0,295.0,299.0,0.0,,,ret_6.0
Nokia,2009.0,,90.3,,0,מקשי ספרות,,,2.0,1.8,,19200.0,111.0,,TFT,0,,,0.0,1.3,0,0,99.0,444.0,0.0,2.0,860.0,ret_6.0
Nokia,2018.0,,117.0,,0,מקשי ספרות,4.0,,4.0,2.4,,76800.0,167.0,,TFT,0,,microSDHC,0.0,2.0,0,1,378.0,449.0,0.0,4.1,1500.0,ret_6.0
Samsung,2020.0,Android,193.0,,1,מסך מגע,6.0,4000.0,4.0,6.6,8.0,1152000.0,266.0,,Super AMOLED,0,,microSDXC,20.0,66.0,1,1,890.0,1059.0,1.0,5.0,5000.0,ret_6.0
Nokia,2015.0,,91.8,230,0,מקשי ספרות,,,,2.8,,76800.0,143.0,,TFT,0,,microSDHC,2.0,2.0,0,0,99.0,488.0,0.0,3.0,1200.0,ret_6.0
Xiaomi,2021.0,Android,196.0,,1,מסך מגע,6.0,4400.0,5.0,6.6,,2592000.0,399.0,90.0,IPS LCD,1,כחול,microSDXC,16.0,,1,1,959.0,999.0,1.0,5.1,5000.0,ret_6.0
Xiaomi,2020.0,Android,219.0,Poco F2 Pro,1,מסך מגע,6.0,7060.0,5.0,6.67,8.0,2592000.0,395.0,,Super AMOLED,0,,,20.0,84.0,1,1,1490.0,1859.0,1.0,5.1,4700.0,ret_6.0
Nokia,2019.0,,86.5,,0,מקשי ספרות,,,4.0,2.4,,76800.0,167.0,,TFT,0,,microSDHC,0.0,0.3,0,0,273.0,273.0,0.0,4.2,1200.0,ret_6.0
Samsung,2021.0,Android,183.0,,1,מסך מגע,8.0,7060.0,4.0,6.7,8.0,2851200.0,426.0,120.0,Foldable Dynamic AMOLED 2X,1,,,10.0,,1,1,2690.0,3137.0,1.0,5.1,3300.0,ret_6.0
Xiaomi,2020.0,Android,196.0,Redmi 9C,1,מסך מגע,4.0,4100.0,4.0,6.53,8.0,1152000.0,269.0,,IPS LCD,0,,microSDXC,5.0,17.0,1,1,540.0,749.0,0.0,5.0,5000.0,ret_6.0
Google,2020.0,Android,151.0,Pixel,1,מסך מגע,8.0,6400.0,5.0,6.0,8.0,2527200.0,432.0,90.0,OLED,1,,,8.0,28.0,1,1,2550.0,2550.0,1.0,5.0,4080.0,ret_6.0
Xiaomi,2020.0,Android,196.0,Redmi 9C,1,מסך מגע,4.0,4100.0,4.0,6.53,8.0,1152000.0,269.0,,IPS LCD,0,,microSDXC,5.0,17.0,1,1,540.0,749.0,0.0,5.0,5000.0,ret_6.0
Nokia,2009.0,,90.3,,0,מקשי ספרות,,,2.0,1.8,,19200.0,111.0,,TFT,0,,,0.0,1.3,0,0,99.0,444.0,0.0,2.0,860.0,ret_6.0
Nokia,2020.0,,90.1,,0,מקשי ספרות,,,4.0,2.4,,76800.0,167.0,,TFT,0,,microSDHC,0.0,0.3,0,0,299.0,299.0,0.0,5.0,1150.0,ret_6.0
OnePlus,2018.0,Android,185.0,6T,1,מסך מגע,6.0,4500.0,4.0,6.4,8.0,2527200.0,402.0,,AMOLED,0,שחור,,16.0,36.0,1,1,1340.0,2750.0,1.0,5.0,3700.0,ret_6.0
Xiaomi,2021.0,Android,179.0,,1,מסך מגע,8.0,,4.0,,,2592000.0,,120.0,AMOLED,0,,,32.0,,1,1,2990.0,2990.0,1.0,5.2,4500.0,ret_6.0
Xiaomi,2021.0,Android,159.0,Mi 11 Lite,1,מסך מגע,8.0,6500.0,4.0,6.55,8.0,2592000.0,402.0,90.0,AMOLED,1,,microSDXC,20.0,77.0,1,1,1218.0,1455.0,1.0,5.2,4250.0,ret_6.0
Xiaomi,2021.0,Android,190.0,Redmi Note 10,1,מסך מגע,6.0,4200.0,4.0,6.5,8.0,2592000.0,405.0,90.0,IPS LCD,0,,microSDXC,8.0,52.0,1,1,935.0,1059.0,1.0,5.1,5000.0,ret_6.0
Samsung,2021.0,Android,169.0,Galaxy S21,1,מסך מגע,8.0,7900.0,5.0,6.2,8.0,2592000.0,421.0,120.0,Dynamic AMOLED 2X,1,,,10.0,88.0,1,1,2017.0,2899.0,1.0,5.0,4000.0,ret_6.0
Apple,2016.0,iOS,138.0,iPhone 7,1,3D Touch,2.0,,4.0,4.7,4.0,1000500.0,326.0,,IPS,1,,,7.0,12.0,1,1,790.0,2500.0,1.0,4.2,,ret_6.0
Samsung,2021.0,Android,183.0,,1,מסך מגע,8.0,7060.0,4.0,6.7,8.0,2851200.0,426.0,120.0,Foldable Dynamic AMOLED 2X,1,,,10.0,,1,1,2690.0,3137.0,1.0,5.1,3300.0,ret_6.0
Apple,2021.0,iOS,174.0,iPhone 13,1,מסך מגע,4.0,,5.0,6.1,6.0,2962440.0,460.0,,Super Retina,1,,,12.0,24.0,0,1,3690.0,5210.0,1.0,5.0,,ret_6.0
Nokia,2020.0,Android,180.0,,1,מסך מגע,4.0,3600.0,4.0,6.39,8.0,1123200.0,269.0,,IPS LCD,0,,microSDXC,8.0,20.0,1,1,549.0,698.0,1.0,4.2,4000.0,ret_6.0
Samsung,2020.0,Android,193.0,,1,מסך מגע,6.0,4000.0,4.0,6.6,8.0,1152000.0,266.0,,Super AMOLED,0,,microSDXC,20.0,66.0,1,1,890.0,1059.0,1.0,5.0,5000.0,ret_6.0
OPPO,,Android,191.0,,1,מסך מגע,8.0,,4.0,6.59,8.0,,401.0,90.0,IPS LCD,0,,microSDXC,16.0,,1,1,1199.0,1199.0,0.0,5.0,5000.0,ret_6.0
Realme,2020.0,Android,195.0,7,1,מסך מגע,8.0,4400.0,5.0,6.5,8.0,2592000.0,405.0,120.0,"IPS, IPS LCD",0,,Micro SD/T-Flash,16.0,60.0,1,1,988.0,988.0,1.0,5.1,5000.0,ret_6.0
Apple,2017.0,iOS,148.0,iPhone 8,1,3D Touch,2.0,,4.0,4.7,10.0,1000500.0,326.0,,,1,,,7.0,12.0,1,1,980.0,980.0,1.0,5.0,1821.0,ret_6.0
Nokia,2019.0,,86.5,,0,מקשי ספרות,,,4.0,2.4,,76800.0,167.0,,TFT,0,,microSDHC,0.0,0.3,0,0,273.0,273.0,0.0,4.2,1200.0,ret_6.0
Xiaomi,2018.0,Android,180.0,,1,מסך מגע,4.0,,4.0,,,2332800.0,403.0,,,0,,,13.0,18.0,1,1,490.0,2590.0,0.0,4.2,4000.0,ret_6.0
Samsung,2020.0,Android,190.0,Galaxy S20,1,מסך מגע,8.0,7230.0,4.0,6.5,8.0,2592000.0,407.0,,,1,,Micro SD/T-Flash,32.0,32.0,1,1,1576.0,1576.0,1.0,5.0,4500.0,ret_6.0
Xiaomi,2021.0,Android,159.0,Mi 11 Lite,1,מסך מגע,8.0,6500.0,4.0,6.55,8.0,2592000.0,402.0,90.0,AMOLED,1,,microSDXC,20.0,77.0,1,1,1305.0,1484.0,1.0,5.2,4250.0,ret_6.0
Apple,2017.0,iOS,148.0,iPhone 8,1,3D Touch,2.0,,4.0,4.7,10.0,1000500.0,326.0,,,1,,,7.0,12.0,1,1,980.0,980.0,1.0,5.0,1821.0,ret_6.0
Samsung,2016.0,Android,167.0,,1,מסך מגע,3.0,,4.0,5.5,8.0,2073600.0,401.0,,PLS LCD,0,,Micro SD/T-Flash,8.0,13.0,1,1,549.0,549.0,0.0,4.1,3300.0,ret_6.0
Xiaomi,2016.0,Android,131.5,Redmi,1,מסך מגע,2.0,1400.0,4.0,5.0,4.0,921600.0,294.0,,IPS,0,,Micro SD/T-Flash,5.0,13.0,0,1,499.0,499.0,0.0,4.1,3120.0,ret_6.0
Nokia,2018.0,Android,180.0,,1,מסך מגע,,2000.0,4.0,6.0,8.0,1036800.0,268.0,,IPS LCD,0,,microSDXC,8.0,18.0,1,1,590.0,590.0,1.0,4.1,3500.0,ret_6.0
Realme,,Android,190.0,,1,מסך מגע,6.0,,4.0,6.6,8.0,,400.0,90.0,IPS LCD,0,,microSDXC,16.0,,1,1,725.0,899.0,0.0,5.0,5000.0,ret_6.0
Samsung,2016.0,Android,167.0,,1,מסך מגע,3.0,,4.0,5.5,8.0,2073600.0,401.0,,PLS LCD,0,,Micro SD/T-Flash,8.0,13.0,1,1,549.0,549.0,0.0,4.1,3300.0,ret_6.0
Samsung,2021.0,Android,271.0,,1,מסך מגע,12.0,7060.0,4.0,7.6,8.0,3903744.0,374.0,120.0,Foldable Dynamic AMOLED 2X,1,,,16.0,36.0,1,1,3999.0,6649.0,1.0,5.2,4400.0,ret_6.0
Nokia,2013.0,,70.2,,0,מקשי ספרות,,,2.0,1.8,,20480.0,115.0,,TFT,0,,Micro SD/T-Flash,0.0,0.3,0,0,99.0,249.0,0.0,3.0,950.0,ret_7.0
Xiaomi,2018.0,Android,221.0,Mi Max 3,1,מסך מגע,4.0,1800.0,4.0,6.9,8.0,2332800.0,350.0,,IPS,0,,Micro SD/T-Flash,8.0,17.0,1,1,949.0,1199.0,0.0,5.0,5500.0,ret_7.0
Xiaomi,2020.0,Android,209.0,Redmi Note 9S,1,מסך מגע,6.0,4100.0,4.0,6.67,8.0,2592000.0,395.0,,IPS,0,,Micro SD/T-Flash,16.0,63.0,1,1,878.0,898.0,0.0,5.0,5020.0,ret_7.0
Nokia,2020.0,,88.2,,0,מקשי ספרות,,,,2.4,,76800.0,,,TFT,0,,Micro SD/T-Flash,,,0,0,339.0,339.0,0.0,3.0,1200.0,ret_7.0
OPPO,2020.0,Android,173.0,,1,מסך מגע,8.0,6400.0,,6.43,8.0,2592000.0,409.0,90.0,AMOLED,0,,,16.0,60.0,1,1,1489.0,1489.0,1.0,5.1,4310.0,ret_7.0
OnePlus,2020.0,Android,180.0,OnePlus 8,1,מסך מגע,8.0,7060.0,,6.55,4.0,2592000.0,402.0,90.0,Fluid AMOLED,1,,,16.0,66.0,1,1,1449.0,2200.0,1.0,5.1,4300.0,ret_7.0
OPPO,2020.0,Android,184.0,Reno,1,מסך מגע,12.0,,5.0,6.55,8.0,2592000.0,402.0,90.0,Super AMOLED,0,,,32.0,81.0,1,1,2589.0,3299.0,1.0,5.1,4400.0,ret_7.0
Apple,2019.0,iOS,226.0,iPhone 11,1,מסך מגע,6.0,,4.0,6.5,,3338496.0,458.0,,Super Retina,1,,,12.0,36.0,0,1,3590.0,3847.0,1.0,5.0,3500.0,ret_7.0
Nokia,2009.0,,94.0,,0,מקשי ספרות,,,,2.2,,76800.0,182.0,,TFT,0,,microSDHC,1.0,3.2,0,0,99.0,485.0,0.0,2.1,1860.0,ret_7.0
OPPO,2020.0,,164.0,A93,1,מסך מגע,8.0,4200.0,4.0,6.43,8.0,2592000.0,409.0,,Super AMOLED,0,,microSDXC,18.0,60.0,1,1,989.0,1179.0,0.0,5.1,4000.0,ret_7.0
Realme,2021.0,Android,200.0,c,1,מסך מגע,4.0,,3.5,6.5,8.0,1152000.0,270.0,,IPS LCD,0,שחור,microSDXC,5.0,17.0,1,1,520.0,549.0,0.0,5.0,5000.0,ret_7.0
Modu,2010.0,,,,0,מסך מגע,,,3.0,2.2,,76800.0,182.0,,TFT,0,שחור,Micro SD/T-Flash,0.0,,0,0,199.0,199.0,0.0,2.1,500.0,ret_7.0
Samsung,2021.0,Android,196.0,,1,מסך מגע,3.0,,4.0,6.5,,1152000.0,270.0,,PLS LCD,0,,microSDXC,5.0,,0,1,420.0,599.0,0.0,5.0,5000.0,ret_7.0
Samsung,2019.0,Android,183.0,Galaxy A20s,1,מסך מגע,3.0,1800.0,4.0,6.5,8.0,1123200.0,264.0,,IPS,0,,Micro SD/T-Flash,8.0,26.0,1,1,690.0,690.0,0.0,4.2,4000.0,ret_7.0
Realme,2021.0,Android,200.0,c,1,מסך מגע,4.0,,3.5,6.5,8.0,1152000.0,270.0,,IPS LCD,0,שחור,microSDXC,5.0,17.0,1,1,520.0,549.0,0.0,5.0,5000.0,ret_7.0
Nokia,2018.0,Android,172.0,6.1,1,מסך מגע,4.0,2200.0,4.0,5.5,8.0,2073600.0,403.0,,IPS,0,,Micro SD/T-Flash,8.0,16.0,1,1,749.0,750.0,1.0,5.0,3000.0,ret_7.0
Samsung,2021.0,Android,203.0,Galaxy A72,1,מסך מגע,8.0,4100.0,4.0,6.7,8.0,2592000.0,394.0,90.0,Super AMOLED,1,,microSDXC,32.0,93.0,1,1,1829.0,1829.0,1.0,5.0,5000.0,ret_7.0
Geemarc,,,,,0,,,,,,,,,,,0,,,,,0,0,449.0,699.0,0.0,,,ret_7.0
Realme,2020.0,Android,188.0,7i,1,מסך מגע,6.0,4000.0,4.0,6.5,8.0,1152000.0,270.0,,IPS,0,,Micro SD/T-Flash,16.0,76.0,1,1,880.0,880.0,0.0,5.0,5000.0,ret_7.0
Apple,2018.0,iOS,177.0,iPhone XS,1,מסך מגע,4.0,,4.0,5.8,8.0,2740500.0,458.0,,Super AMOLED,1,,,7.0,24.0,1,1,2250.0,6199.0,1.0,5.0,,ret_7.0
Apple,2018.0,iOS,208.0,iPhone XS Max,1,מסך מגע,4.0,,4.0,6.5,8.0,3338496.0,458.0,,Super AMOLED,1,,,7.0,24.0,0,1,2290.0,6649.0,1.0,5.0,,ret_7.0
